Number of Fairs Attended,Internship Applications,Job Applications,Fellowship Applications,Graduate School,Cooperative Education,Experiential Learning,On Campus Student Employment,Volunteer,First Gen,College_fds_2024,Number of Internships,Career Readiness,Alignment,Q10.4_fds_2024,Q10.5_fds_2024
1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,True,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,False,School of Architecture,1,5.0,7.0,10.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
18,4.0,60.0,0.0,0.0,0.0,4.0,0.0,0.0,False,,,,,,
14,12.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
9,36.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,2.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,,,,,,,,,,,,,,,
42,54.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
7,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,,,,,
7,6.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,3.0,48.0,0.0,0.0,0.0,0.0,3.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
39,342.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,3+,7.0,10.0,8.0,7.0
1,,,,,,,,,,,,,,,
1,12.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
8,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,2,9.0,10.0,9.0,10.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
5,140.0,6.0,0.0,0.0,0.0,8.0,4.0,0.0,False,,,,,,
1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
12,88.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,False,College and Graduate School of Arts & Sciences,1,6.0,8.0,10.0,8.0
3,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
22,112.0,56.0,0.0,0.0,0.0,0.0,16.0,0.0,False,College and Graduate School of Arts & Sciences,2,5.0,5.0,5.0,8.0
1,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
12,0.0,96.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
20,228.0,600.0,0.0,0.0,0.0,0.0,18.0,0.0,False,,,,,,
2,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,60.0,48.0,12.0,0.0,0.0,0.0,12.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
14,210.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
2,81.0,111.0,0.0,0.0,3.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
4,84.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,0,0.0,0.0,0.0,3.0
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,6.0,10.0,3.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
5,24.0,189.0,0.0,0.0,0.0,3.0,0.0,0.0,False,,,,,,
4,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
6,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
4,78.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,12.0,282.0,0.0,0.0,0.0,0.0,3.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
3,105.0,99.0,15.0,0.0,3.0,54.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
10,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,School of Education and Human Development,0,5.0,3.0,5.0,8.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,54.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
10,,,,,,,,,,,,,,,
4,244.0,68.0,4.0,0.0,0.0,24.0,4.0,8.0,False,School of Engineering & Applied Science,,,,,
2,30.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
6,2.0,58.0,0.0,0.0,0.0,2.0,0.0,0.0,True,,,,,,
1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,True,,,,,,
6,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,False,,,,,,
6,102.0,84.0,0.0,0.0,0.0,6.0,6.0,0.0,False,,,,,,
1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True,College and Graduate School of Arts & Sciences,0,7.0,3.0,4.0,2.0
1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
10,,,,,,,,,,,,,,,
1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,132.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,8.0,32.0,0.0,0.0,0.0,80.0,8.0,0.0,False,College and Graduate School of Arts & Sciences,1,10.0,10.0,10.0,9.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
29,504.0,354.0,0.0,0.0,0.0,36.0,3.0,3.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,114.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
10,368.0,32.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
10,258.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,3+,9.0,8.0,9.0,6.0
1,,,,,,,,,,,,,,,
8,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
2,84.0,40.0,0.0,0.0,0.0,0.0,28.0,0.0,False,College and Graduate School of Arts & Sciences,2,3.0,6.0,2.0,5.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,8.0,2.0,6.0,3.0
6,216.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,2,3.0,7.0,8.0,5.0
2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
4,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,False,School of Architecture,1,6.0,8.0,5.0,7.0
2,198.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,False,College and Graduate School of Arts & Sciences,1,6.0,9.0,8.0,8.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,True,,,,,,
1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,18.0,816.0,0.0,0.0,0.0,0.0,24.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,False,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
1,4.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
3,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
2,150.0,12.0,0.0,0.0,0.0,3.0,9.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,36.0,12.0,0.0,0.0,0.0,0.0,18.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,32.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
16,344.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
5,180.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,7.0,7.0,7.0,7.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,159.0,48.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,14.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
34,18.0,222.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
81,,,,,,,,,,,,,,,
48,76.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,College and Graduate School of Arts & Sciences,0,5.0,4.0,3.0,5.0
9,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
8,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
9,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
18,360.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,1,7.0,9.0,7.0,7.0
1,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,30.0,27.0,0.0,0.0,0.0,0.0,18.0,0.0,False,,,,,,
1,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,52.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,88.0,40.0,0.0,0.0,0.0,0.0,4.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
64,16.0,274.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
2,27.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,15.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,False,,,,,,
54,396.0,126.0,0.0,0.0,0.0,18.0,9.0,0.0,False,,,,,,
3,140.0,108.0,0.0,0.0,0.0,0.0,24.0,0.0,False,School of Engineering & Applied Science,1,6.0,5.0,6.0,4.0
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
36,108.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,20.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
11,104.0,108.0,12.0,0.0,0.0,0.0,16.0,0.0,False,College and Graduate School of Arts & Sciences,2,3.0,6.0,3.0,7.0
1,,,,,,,,,,,,,,,
3,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,122.0,9.0,0.0,0.0,0.0,20.0,0.0,6.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
10,39.0,102.0,0.0,0.0,0.0,42.0,6.0,0.0,False,School of Engineering & Applied Science,1,4.0,3.0,7.0,6.0
5,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,24.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,False,,,,,,
10,12.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,False,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
3,198.0,51.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
10,92.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,2,10.0,10.0,10.0,10.0
60,,,,,,,,,,,,,,,
1,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,0.0,9.0,0.0,0.0,0.0,0.0,24.0,0.0,False,,,,,,
32,528.0,462.0,0.0,0.0,0.0,6.0,66.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,45.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
1,3.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
10,978.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,116.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,140.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,46.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
6,0.0,30.0,0.0,0.0,0.0,0.0,21.0,0.0,True,College and Graduate School of Arts & Sciences,0,8.0,8.0,10.0,1.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
11,46.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
8,252.0,464.0,0.0,0.0,0.0,8.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
2,90.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,,,,,,,,,,,,,,,
1,536.0,400.0,0.0,0.0,0.0,0.0,16.0,0.0,False,College and Graduate School of Arts & Sciences,0,5.0,8.0,6.0,8.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,29.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,336.0,336.0,0.0,0.0,0.0,0.0,0.0,6.0,True,College and Graduate School of Arts & Sciences,2,7.0,5.0,4.0,2.0
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
4,18.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,
3,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,
1,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
12,4.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,False,,,,,,
18,,,,,,,,,,,,,,,
5,24.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
3,336.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,132.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,
1,84.0,174.0,0.0,0.0,0.0,0.0,3.0,0.0,False,,,,,,
6,472.0,432.0,8.0,0.0,0.0,0.0,200.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
9,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,False,College and Graduate School of Arts & Sciences,2,6.0,9.0,9.0,7.0
11,,,,,,,,,,,,,,,
1,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,,,,,,
12,90.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
2,4.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,False,,,,,,
3,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,128.0,24.0,8.0,0.0,0.0,0.0,48.0,0.0,False,College and Graduate School of Arts & Sciences,,,,,
1,,,,,,,,,,,,,,,
4,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,98.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
12,644.0,32.0,0.0,0.0,0.0,0.0,12.0,0.0,False,,,,,,
30,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,School of Engineering & Applied Science,0,3.0,6.0,6.0,8.0
62,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,
1,80.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,3+,9.0,7.0,8.0,6.0
34,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,
16,28.0,44.0,0.0,0.0,0.0,0.0,4.0,0.0,False,,,,,,
15,648.0,1917.0,0.0,0.0,18.0,27.0,9.0,0.0,False,,,,,,
3,66.0,159.0,9.0,0.0,0.0,0.0,0.0,0.0,False,College and Graduate School of Arts & Sciences,3+,9.0,9.0,8.0,6.0
12,126.0,54.0,0.0,0.0,0.0,12.0,0.0,0.0,False,,,,,,
22,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,
1,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,,,,,
1,90.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,False,,,,,,
15,16.0,4.0,0.0,0.0,0.0,12.0,1.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,
1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,,,,,
2,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
1,,,,,,,,,,,,,,,
20,608.0,1028.0,8.0,0.0,0.0,0.0,16.0,0.0,False,,,,,,
3,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
7,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,
1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,,
